swc_id,x,y,z,source_region,source_region_withCorticalRegion
SEU-ALLEN_local_18866_21178_12319_5029_CCFv3.swc,6158.025,6573.95,2911.625,BMA,BMAa
SEU-ALLEN_local_18866_21196_2895_5054_CCFv3.swc,5307.375,1160.275,3043.125,SSp-ul,SSp-ul1
SEU-ALLEN_local_18866_21219_12761_6608_CCFv3.swc,8296.25,6414.601,2963.775,COAp,COApm
SEU-ALLEN_local_18866_21230_10379_7340_CCFv3.swc,9071.325,4977.55,2931.375,DG,DG-mo
SEU-ALLEN_local_18866_21243_12675_6690_CCFv3.swc,8399.4,6345.15,2954.4,COAp,COApm
SEU-ALLEN_local_18866_21244_13324_6725_CCFv3.swc,8481.199,6710.95,2925.75,COAp,COApm
SEU-ALLEN_local_18866_21250_5478_9599_CCFv3.swc,11782.95,1907.725,2962.525,AN,ANcr1
SEU-ALLEN_local_18866_21258_12722_6717_CCFv3.swc,8437.65,6366.475,2943.85,COAp,COApm
SEU-ALLEN_local_18866_21270_13322_6209_CCFv3.swc,7792.775,6842.0,2912.425,COAp,COApm
SEU-ALLEN_local_18866_21273_12189_5123_CCFv3.swc,6276.8,6461.9,2891.05,IA,IA
SEU-ALLEN_local_18866_21274_12680_5092_CCFv3.swc,6254.85,6772.4,2847.875,BMA,BMAa
SEU-ALLEN_local_18866_21295_5331_9044_CCFv3.swc,11032.075,1916.325,2924.15,SIM,SIM
SEU-ALLEN_local_18866_21300_12212_5141_CCFv3.swc,6300.95,6469.675,2878.875,IA,IA
SEU-ALLEN_local_18866_21304_2953_4887_CCFv3.swc,5084.825,1268.025,2968.7,unknow,unknow
SEU-ALLEN_local_18866_21307_6384_8374_CCFv3.swc,10181.625,2595.2,2868.925,PAR,PAR
SEU-ALLEN_local_18866_21313_3047_4804_CCFv3.swc,4984.8,1363.15,2955.55,SSp-ul,SSp-ul1
SEU-ALLEN_local_18866_21336_3469_4150_CCFv3.swc,4113.75,1887.025,2819.6,MOp,MOp1
SEU-ALLEN_local_18866_21385_11991_5189_CCFv3.swc,6356.75,6316.95,2865.1,IA,IA
SEU-ALLEN_local_18866_21436_11229_5147_CCFv3.swc,6285.95,5863.825,2907.075,CEA,CEAc
SEU-ALLEN_local_18866_21444_12845_6712_CCFv3.swc,8437.8,6433.3,2855.525,COAp,COApm
SEU-ALLEN_local_18866_21448_11945_5213_CCFv3.swc,6385.95,6279.875,2842.825,IA,IA
SEU-ALLEN_local_18866_21451_11255_5257_CCFv3.swc,6430.575,5839.55,2912.4,CEA,CEAc
SEU-ALLEN_local_18866_21452_7779_7826_CCFv3.swc,9525.75,3488.275,2820.8,PAR,PAR
SEU-ALLEN_local_18866_21460_13522_6580_CCFv3.swc,8298.05,6855.925,2823.55,COAp,COApm
SEU-ALLEN_local_18866_21512_2896_5499_CCFv3.swc,5897.375,1018.15,2942.1,SSp-ul,SSp-ul1
SEU-ALLEN_local_18866_21512_6704_7388_CCFv3.swc,8861.85,2992.85,2927.95,DG,DG-mo
SEU-ALLEN_local_18866_21518_13545_6666_CCFv3.swc,8413.75,6844.875,2795.9,COAp,COApm
SEU-ALLEN_local_18866_21522_6942_7973_CCFv3.swc,9675.0,2990.475,2800.5,ENTm,ENTm5
SEU-ALLEN_local_18866_21547_10025_8836_CCFv3.swc,10963.726,4548.775,2711.575,fiber tracts,arb
SEU-ALLEN_local_18866_21550_13436_6208_CCFv3.swc,7794.625,6898.125,2778.175,COAp,COApl
SEU-ALLEN_local_18866_21552_11946_6560_CCFv3.swc,8177.175,5934.3,2879.15,PA,PA
SEU-ALLEN_local_18866_21552_3378_4290_CCFv3.swc,4296.175,1778.45,2740.425,unknow,unknow
SEU-ALLEN_local_18866_21558_5681_8467_CCFv3.swc,10278.5,2173.35,2766.65,VISpl,VISpl1
SEU-ALLEN_local_18866_21559_3062_5290_CCFv3.swc,5644.7,1197.775,2905.1,SSp-ul,SSp-ul1
SEU-ALLEN_local_18866_21560_12434_6584_CCFv3.swc,8242.85,6214.025,2835.375,PA,PA
SEU-ALLEN_local_18866_21570_7185_7948_CCFv3.swc,9655.125,3133.675,2771.475,ENTm,ENTm5
SEU-ALLEN_local_18866_21579_3027_4840_CCFv3.swc,5023.625,1343.425,2827.8,unknow,unknow
SEU-ALLEN_local_18866_21582_12995_6322_CCFv3.swc,7924.25,6607.625,2790.0,COAp,COApm
SEU-ALLEN_local_18866_21587_6943_8008_CCFv3.swc,9723.101,2984.475,2765.55,ENTm,ENTm5
SEU-ALLEN_local_18866_21602_11021_7516_CCFv3.swc,9364.925,5290.35,2721.825,ENTm,ENTm3
SEU-ALLEN_local_18866_21637_3031_4854_CCFv3.swc,5042.05,1342.15,2801.275,unknow,unknow
SEU-ALLEN_local_18866_21655_10399_7366_CCFv3.swc,9111.476,4984.2,2738.275,DG,DG-mo
SEU-ALLEN_local_18866_21656_11716_6728_CCFv3.swc,8378.725,5775.95,2833.075,CA1,CA1
SEU-ALLEN_local_18866_21663_6822_8843_CCFv3.swc,10827.05,2825.775,2729.55,SIM,SIM
SEU-ALLEN_local_18866_21667_8585_7717_CCFv3.swc,9437.575,3947.575,2716.4,PRE,PRE
SEU-ALLEN_local_18866_21670_2893_5871_CCFv3.swc,6386.775,921.425,2898.85,SSp-un,SSp-un1
SEU-ALLEN_local_18866_21673_6951_3969_CCFv3.swc,4369.075,4025.575,2780.425,GU,GU6a
SEU-ALLEN_local_18866_21674_2950_5607_CCFv3.swc,6045.6,1028.55,2877.575,SSp-un,SSp-un1
SEU-ALLEN_local_18866_21682_10806_8779_CCFv3.swc,10937.325,4938.4,2636.7,PFL,PFL
SEU-ALLEN_local_18866_21694_7553_7769_CCFv3.swc,9436.05,3375.025,2735.025,PRE,PRE
SEU-ALLEN_local_18866_21699_12988_5654_CCFv3.swc,7019.875,6771.55,2692.1,BLA,BLAv
SEU-ALLEN_local_18866_21717_2913_5658_CCFv3.swc,6107.0,992.3,2860.0,SSp-un,SSp-un1
SEU-ALLEN_local_18866_21718_12600_6585_CCFv3.swc,8253.15,6307.3,2751.2,COAp,COApm
SEU-ALLEN_local_18866_21763_9154_7684_CCFv3.swc,9438.125,4261.45,2657.075,PRE,PRE
SEU-ALLEN_local_18866_21772_9320_7718_CCFv3.swc,9497.75,4346.475,2638.925,PAR,PAR
SEU-ALLEN_local_18866_21780_10209_7856_CCFv3.swc,9749.125,4804.25,2596.675,ENTm,ENTm2
SEU-ALLEN_local_18866_21781_7141_7497_CCFv3.swc,9040.125,3208.125,2773.175,DG,DG-mo
SEU-ALLEN_local_18866_21808_6655_8172_CCFv3.swc,9932.575,2790.0,2655.85,ENTm,ENTm2
SEU-ALLEN_local_18866_21809_8613_7781_CCFv3.swc,9527.95,3952.275,2635.725,PAR,PAR
SEU-ALLEN_local_18866_21814_11862_6698_CCFv3.swc,8351.125,5854.7,2755.125,CA1,CA1
SEU-ALLEN_local_18866_21818_12747_6351_CCFv3.swc,7947.025,6443.875,2696.075,COAp,COApl
SEU-ALLEN_local_18866_21821_12739_6473_CCFv3.swc,8110.525,6411.3,2695.575,COAp,COApl
SEU-ALLEN_local_18866_21832_8936_7800_CCFv3.swc,9579.25,4125.65,2608.825,PAR,PAR
SEU-ALLEN_local_18866_21836_10533_7584_CCFv3.swc,9416.726,5020.825,2607.3,PAR,PAR
SEU-ALLEN_local_18866_21856_3353_4792_CCFv3.swc,5001.45,1582.05,2696.375,SSp-ul,SSp-ul1
SEU-ALLEN_local_18866_21856_7147_7451_CCFv3.swc,8977.975,3221.6,2749.175,DG,DG-mo
SEU-ALLEN_local_18866_21872_10259_7704_CCFv3.swc,9554.025,4855.6,2573.9,ENTm,ENTm5
SEU-ALLEN_local_18866_21874_10507_7108_CCFv3.swc,8773.449,5081.325,2709.05,CA1,CA1
SEU-ALLEN_local_18866_21897_9427_7720_CCFv3.swc,9509.825,4404.425,2578.7,PAR,PAR
SEU-ALLEN_local_18866_21910_9552_8031_CCFv3.swc,9936.725,4428.95,2524.9,ENTm,ENTm1
SEU-ALLEN_local_18866_21919_3015_6034_CCFv3.swc,6621.601,973.425,2792.8,SSp-bfd,SSp-bfd1
SEU-ALLEN_local_18866_21928_8819_7733_CCFv3.swc,9479.351,4071.825,2585.25,PAR,PAR
SEU-ALLEN_local_18866_21953_8017_7804_CCFv3.swc,9516.075,3622.0,2589.75,ENTm,ENTm5
SEU-ALLEN_local_18866_21966_6763_8859_CCFv3.swc,10853.45,2784.05,2576.625,SIM,SIM
SEU-ALLEN_local_18866_21968_6715_4006_CCFv3.swc,4362.65,3880.275,2620.0,SSp-m,SSp-m6a
SEU-ALLEN_local_18866_21969_13796_6296_CCFv3.swc,7926.825,7072.75,2566.775,COAp,COApl
SEU-ALLEN_local_18866_21991_7566_9513_CCFv3.swc,11793.125,3145.4,2557.425,AN,ANcr2
SEU-ALLEN_local_18866_22008_3211_4894_CCFv3.swc,5114.675,1452.875,2629.725,SSp-ul,SSp-ul1
SEU-ALLEN_local_18866_22013_8387_7919_CCFv3.swc,9698.875,3806.4,2522.925,ENTm,ENTm5
SEU-ALLEN_local_18866_22020_8877_7738_CCFv3.swc,9491.25,4102.325,2540.075,PAR,PAR
SEU-ALLEN_local_18866_22052_3008_5685_CCFv3.swc,6152.825,1061.375,2702.95,SSp-bfd,SSp-bfd1
SEU-ALLEN_local_18866_22052_9563_7684_CCFv3.swc,9472.85,4483.325,2511.7,SUB,SUB
SEU-ALLEN_local_18866_22099_11697_7620_CCFv3.swc,9556.601,5628.875,2480.325,ENTm,ENTm2
SEU-ALLEN_local_18866_22100_13481_5878_CCFv3.swc,7345.225,6994.625,2491.15,COAp,COApl
SEU-ALLEN_local_18866_22108_13775_6620_CCFv3.swc,8359.851,6976.225,2505.875,COAp,COApm
SEU-ALLEN_local_18866_22146_13578_6771_CCFv3.swc,8552.875,6825.95,2492.0,COAp,COApm
SEU-ALLEN_local_18866_22149_13585_6855_CCFv3.swc,8665.925,6809.725,2486.65,COAp,COApm
SEU-ALLEN_local_18866_22149_3299_4875_CCFv3.swc,5097.15,1519.575,2558.225,SSp-un,SSp-un1
SEU-ALLEN_local_18866_22155_13725_6094_CCFv3.swc,7649.075,7078.425,2468.85,COAp,COApl
SEU-ALLEN_local_18866_22158_8506_7958_CCFv3.swc,9761.25,3866.025,2445.575,ENTm,ENTm3
SEU-ALLEN_local_18866_22161_12837_6440_CCFv3.swc,8067.55,6468.65,2525.275,COAp,COApl
SEU-ALLEN_local_18866_22164_7573_7930_CCFv3.swc,9658.6,3352.975,2486.575,ENTm,ENTm5
SEU-ALLEN_local_18866_22168_6419_8244_CCFv3.swc,10023.225,2642.225,2493.1,ENTm,ENTm2
SEU-ALLEN_local_18866_22172_8845_7754_CCFv3.swc,9511.2,4081.65,2468.5,ENTm,ENTm6
SEU-ALLEN_local_18866_22178_6889_8158_CCFv3.swc,9929.65,2927.475,2477.025,ENTm,ENTm3
SEU-ALLEN_local_18866_22198_8509_9902_CCFv3.swc,12388.55,3551.2,2379.125,AN,ANcr2
SEU-ALLEN_local_18866_22209_13815_6574_CCFv3.swc,8298.875,7009.15,2453.625,COAp,COApl
SEU-ALLEN_local_18866_22214_2973_5833_CCFv3.swc,6344.175,1006.625,2633.175,SSp-bfd,SSp-bfd1
SEU-ALLEN_local_18866_22221_12553_6835_CCFv3.swc,8579.676,6220.475,2503.425,PA,PA
SEU-ALLEN_local_18866_22251_10096_5192_CCFv3.swc,6285.05,5174.825,2615.1,CP,CP
SEU-ALLEN_local_18866_22302_11710_6662_CCFv3.swc,8289.775,5759.375,2535.725,CA1,CA1
SEU-ALLEN_local_18866_22317_8075_7935_CCFv3.swc,9699.15,3629.8,2393.425,ENTm,ENTm5
SEU-ALLEN_local_18866_22341_8441_7808_CCFv3.swc,9553.95,3850.925,2394.775,ENTm,ENTm6
SEU-ALLEN_local_18866_22371_12536_6908_CCFv3.swc,8675.2,6196.75,2423.925,TR,TR
SEU-ALLEN_local_18866_22374_8461_7814_CCFv3.swc,9563.675,3860.65,2377.45,ENTm,ENTm6
SEU-ALLEN_local_18866_22376_11621_7078_CCFv3.swc,8835.325,5666.275,2437.325,CA1,CA1
SEU-ALLEN_local_18866_22387_7125_8141_CCFv3.swc,9919.75,3064.0,2370.25,ENTm,ENTm3
SEU-ALLEN_local_18866_22398_13326_5094_CCFv3.swc,6270.475,7158.925,2255.65,PIR,PIR
SEU-ALLEN_local_18866_22413_3037_5977_CCFv3.swc,6546.525,1019.85,2544.875,SSp-bfd,SSp-bfd1
SEU-ALLEN_local_18866_22430_9364_5369_CCFv3.swc,6497.875,4705.925,2599.275,CP,CP
SEU-ALLEN_local_18866_22443_3057_6062_CCFv3.swc,6664.65,1013.8,2535.3,SSp-bfd,SSp-bfd1
SEU-ALLEN_local_18866_22444_6593_8254_CCFv3.swc,10047.475,2741.275,2355.7,ENTm,ENTm2
SEU-ALLEN_local_18866_22446_8206_7870_CCFv3.swc,9620.851,3711.075,2342.25,ENTm,ENTm6
SEU-ALLEN_local_18866_22451_6445_8234_CCFv3.swc,10013.4,2658.825,2363.65,ENTm,ENTm3
SEU-ALLEN_local_18866_22453_9485_7835_CCFv3.swc,9671.926,4418.05,2300.1,ENTm,ENTm5
SEU-ALLEN_local_18866_22456_5894_8278_CCFv3.swc,10044.825,2329.425,2368.45,VISpl,VISpl5
SEU-ALLEN_local_18866_22461_9974_5400_CCFv3.swc,6549.726,5024.1,2542.35,CP,CP
SEU-ALLEN_local_18866_22462_8597_7834_CCFv3.swc,9601.25,3931.5,2327.05,ENTm,ENTm6
SEU-ALLEN_local_18866_22470_9253_5370_CCFv3.swc,6493.55,4648.325,2588.15,CP,CP
SEU-ALLEN_local_18866_22480_12049_6234_CCFv3.swc,7739.025,6034.025,2423.025,BLA,BLAp
SEU-ALLEN_local_18866_22486_8250_7855_CCFv3.swc,9603.75,3737.175,2325.225,ENTm,ENTm6
SEU-ALLEN_local_18866_22496_4021_4175_CCFv3.swc,4180.525,2214.175,2243.375,unknow,unknow
SEU-ALLEN_local_18866_22514_12038_6193_CCFv3.swc,7682.625,6036.225,2404.575,BLA,BLAp
SEU-ALLEN_local_18866_22534_10638_7846_CCFv3.swc,9777.5,5038.2,2242.225,ENTm,ENTm3
SEU-ALLEN_local_18866_22549_12489_4930_CCFv3.swc,5993.275,6736.325,2200.175,PIR,PIR
SEU-ALLEN_local_18866_22574_3551_4710_CCFv3.swc,4887.05,1743.15,2312.6,unknow,unknow
SEU-ALLEN_local_18866_22588_7286_9437_CCFv3.swc,11671.1,2985.075,2263.85,AN,ANcr2
SEU-ALLEN_local_18866_22606_11525_8939_CCFv3.swc,11215.274,5285.7,2179.25,PFL,PFL
SEU-ALLEN_local_18866_22621_3871_4620_CCFv3.swc,4806.275,1978.9,2282.425,SSp-m,SSp-m1
SEU-ALLEN_local_18866_22677_6023_3945_CCFv3.swc,4099.625,3467.85,2161.125,SSp-m,SSp-m4
SEU-ALLEN_local_18866_22744_12134_5927_CCFv3.swc,7325.4,6162.075,2259.35,BLA,BLAp
SEU-ALLEN_local_18866_22764_7009_8206_CCFv3.swc,10002.125,2985.425,2189.425,ENTm,ENTm3
SEU-ALLEN_local_18866_22765_11997_4934_CCFv3.swc,5960.975,6455.775,2122.275,PIR,PIR
SEU-ALLEN_local_18866_22768_11347_6694_CCFv3.swc,8299.625,5550.95,2314.625,CA1,CA1
SEU-ALLEN_local_18866_22770_6857_8283_CCFv3.swc,10099.726,2887.325,2182.65,ENTm,ENTm3
SEU-ALLEN_local_18866_22775_11407_5194_CCFv3.swc,6290.425,5981.675,2227.8,EPv,EPv
SEU-ALLEN_local_18866_22776_3688_4920_CCFv3.swc,5195.85,1761.7,2255.575,SSp-n,SSp-n1
SEU-ALLEN_local_18866_22781_9939_7649_CCFv3.swc,9458.725,4687.95,2169.075,ENTm,ENTm6
SEU-ALLEN_local_18866_22800_11935_4784_CCFv3.swc,5746.125,6480.725,2077.7,PIR,PIR
SEU-ALLEN_local_18866_22828_7155_8249_CCFv3.swc,10067.875,3062.1,2144.925,ENTm,ENTm3
SEU-ALLEN_local_18866_22844_12737_5861_CCFv3.swc,7267.225,6553.0,2156.625,BLA,BLAv
SEU-ALLEN_local_18866_22855_11294_5205_CCFv3.swc,6296.5,5910.2,2199.4,unknow,unknow
SEU-ALLEN_local_18866_22867_11797_5334_CCFv3.swc,6498.925,6167.375,2160.175,PIR,PIR
SEU-ALLEN_local_18866_22870_3907_4512_CCFv3.swc,4641.175,2030.0,2122.625,unknow,unknow
SEU-ALLEN_local_18866_22894_11298_5205_CCFv3.swc,6294.825,5914.95,2177.725,unknow,unknow
SEU-ALLEN_local_18866_22898_11038_6716_CCFv3.swc,8302.075,5382.75,2261.5,CA1,CA1
SEU-ALLEN_local_18866_22906_3881_5080_CCFv3.swc,5442.95,1835.25,2227.825,SSp-n,SSp-n2/3
SEU-ALLEN_local_18866_22908_7063_7987_CCFv3.swc,9705.275,3050.125,2154.65,ENTm,ENTm6
SEU-ALLEN_local_18866_22912_11519_5342_CCFv3.swc,6494.8,5990.925,2165.4,EPv,EPv
SEU-ALLEN_local_18866_22943_11601_4690_CCFv3.swc,5584.85,6328.975,2006.275,PIR,PIR
SEU-ALLEN_local_18866_22955_8975_7245_CCFv3.swc,8832.274,4223.175,2227.575,DG,DG-mo
SEU-ALLEN_local_18866_23040_11531_5432_CCFv3.swc,6615.2,5964.075,2106.9,EPv,EPv
SEU-ALLEN_local_18866_23044_3809_4898_CCFv3.swc,5169.35,1845.35,2111.05,SSp-n,SSp-n1
SEU-ALLEN_local_18866_23045_12301_5874_CCFv3.swc,7256.5,6286.9,2082.275,EPv,EPv
SEU-ALLEN_local_18866_23068_13409_6402_CCFv3.swc,8032.1,6808.3,2027.2,TR,TR
SEU-ALLEN_local_18866_23088_11936_6103_CCFv3.swc,7544.575,5997.575,2102.025,BLA,BLAp
SEU-ALLEN_local_18866_23116_12203_5919_CCFv3.swc,7310.525,6214.425,2054.825,EPv,EPv
SEU-ALLEN_local_18866_23154_6903_8226_CCFv3.swc,10020.275,2917.95,2003.825,ENTm,ENTm3
SEU-ALLEN_local_18866_23175_11445_5522_CCFv3.swc,6730.425,5876.775,2051.775,EPv,EPv
SEU-ALLEN_local_18866_23198_13767_6302_CCFv3.swc,7913.4,7041.95,1939.475,PAA,PAA
SEU-ALLEN_local_18866_23203_7867_8167_CCFv3.swc,9996.05,3473.1,1946.3,ENTm,ENTm5
SEU-ALLEN_local_18866_23261_7847_8208_CCFv3.swc,10050.025,3456.55,1913.175,ENTm,ENTm3
SEU-ALLEN_local_18866_23276_11276_6896_CCFv3.swc,8561.1,5490.05,2024.325,fiber tracts,ec
SEU-ALLEN_local_18866_23281_11531_4928_CCFv3.swc,5899.925,6210.85,1880.825,PIR,PIR
SEU-ALLEN_local_18866_23300_11571_5647_CCFv3.swc,6903.1,5914.3,1982.925,EPv,EPv
SEU-ALLEN_local_18866_23380_13591_6487_CCFv3.swc,8151.75,6895.05,1855.275,TR,TR
SEU-ALLEN_local_18866_23382_3951_4929_CCFv3.swc,5214.6,1922.475,1936.875,SSp-n,SSp-n1
SEU-ALLEN_local_18866_23435_6619_7470_CCFv3.swc,8985.1,2902.075,1985.25,CA1,CA1
SEU-ALLEN_local_18866_23524_5567_8244_CCFv3.swc,9973.95,2133.875,1827.65,VISpl,VISpl1
SEU-ALLEN_local_18866_23542_10669_6712_CCFv3.swc,8262.075,5182.675,1935.175,CA1,CA1
SEU-ALLEN_local_18866_23571_10557_5562_CCFv3.swc,6719.7,5340.5,1921.0,EPd,EPd
SEU-ALLEN_local_18866_23575_8249_6242_CCFv3.swc,7498.225,4040.475,2083.0,CP,CP
SEU-ALLEN_local_18866_23599_8641_7636_CCFv3.swc,9332.3,3957.325,1826.025,SUB,SUB
SEU-ALLEN_local_18866_23601_13012_5658_CCFv3.swc,6991.875,6802.275,1721.95,PIR,PIR
SEU-ALLEN_local_18866_23602_9913_6212_CCFv3.swc,7537.7,4832.325,1990.775,LA,LA
SEU-ALLEN_local_18866_23606_6217_8402_CCFv3.swc,10222.676,2491.975,1770.8,VISpor,VISpor1
SEU-ALLEN_local_18866_23615_12418_6990_CCFv3.swc,8765.425,6122.2,1770.525,TR,TR
SEU-ALLEN_local_18866_23616_12471_5550_CCFv3.swc,6810.8,6527.225,1732.925,PIR,PIR
SEU-ALLEN_local_18866_23641_13369_6432_CCFv3.swc,8060.85,6784.649,1724.825,TR,TR
SEU-ALLEN_local_18866_23647_11757_6038_CCFv3.swc,7433.65,5921.05,1800.775,PIR,PIR
SEU-ALLEN_local_18866_23648_6638_7521_CCFv3.swc,9053.825,2895.325,1867.525,fiber tracts,fp
SEU-ALLEN_local_18866_23652_12444_5536_CCFv3.swc,6788.975,6518.525,1713.625,PIR,PIR
SEU-ALLEN_local_18866_23661_5953_8329_CCFv3.swc,10109.275,2347.425,1751.5,VISpor,VISpor1
SEU-ALLEN_local_18866_23689_8863_6317_CCFv3.swc,7614.1,4309.425,2007.525,CP,CP
SEU-ALLEN_local_18866_23706_8601_8104_CCFv3.swc,9956.475,3884.15,1680.925,ENTm,ENTm5
SEU-ALLEN_local_18866_23724_11100_6024_CCFv3.swc,7370.425,5518.875,1803.4,EPd,EPd
SEU-ALLEN_local_18866_23728_10577_5380_CCFv3.swc,6460.775,5447.175,1809.725,PIR,PIR
SEU-ALLEN_local_18866_23741_8500_6292_CCFv3.swc,7565.85,4142.725,1990.55,CP,CP
SEU-ALLEN_local_18866_23758_6105_8328_CCFv3.swc,10114.025,2436.075,1701.075,VISpor,VISpor1
SEU-ALLEN_local_18866_23768_12313_5474_CCFv3.swc,6692.425,6472.05,1651.925,PIR,PIR
SEU-ALLEN_local_18866_23775_7787_8134_CCFv3.swc,9937.525,3423.05,1673.925,ENTm,ENTm3
SEU-ALLEN_local_18866_23777_10509_5158_CCFv3.swc,6140.75,5515.4,1753.425,PIR,PIR
SEU-ALLEN_local_18866_23823_7429_7506_CCFv3.swc,9076.851,3320.825,1776.0,ProS,ProS
SEU-ALLEN_local_18866_23828_12933_6653_CCFv3.swc,8336.2,6486.15,1644.625,TR,TR
SEU-ALLEN_local_18866_23834_11245_5796_CCFv3.swc,7071.175,5681.025,1717.675,PIR,PIR
SEU-ALLEN_local_18866_23859_6304_8383_CCFv3.swc,10197.05,2543.225,1641.75,VISpor,VISpor1
SEU-ALLEN_local_18866_23863_11778_5328_CCFv3.swc,6453.45,6221.55,1617.475,PIR,PIR
SEU-ALLEN_local_18866_23889_10567_5682_CCFv3.swc,6870.05,5321.25,1743.125,EPd,EPd
SEU-ALLEN_local_18866_23890_7616_7475_CCFv3.swc,9047.3,3423.35,1745.55,ProS,ProS
SEU-ALLEN_local_18866_23916_12861_6820_CCFv3.swc,8557.675,6412.425,1596.475,TR,TR
SEU-ALLEN_local_18866_23920_12513_5851_CCFv3.swc,7217.125,6459.625,1593.125,PIR,PIR
SEU-ALLEN_local_18866_23944_11280_5145_CCFv3.swc,6160.725,6002.475,1582.825,PIR,PIR
SEU-ALLEN_local_18866_23952_10547_5358_CCFv3.swc,6416.4,5458.8,1679.525,PIR,PIR
SEU-ALLEN_local_18866_23963_12621_5978_CCFv3.swc,7395.75,6484.05,1572.125,PIR,PIR
SEU-ALLEN_local_18866_23966_10437_7008_CCFv3.swc,8639.15,5039.05,1674.15,ENTl,ENTl6a
SEU-ALLEN_local_18866_23982_11145_6060_CCFv3.swc,7415.275,5550.675,1653.0,EPd,EPd
SEU-ALLEN_local_18866_23991_12418_7090_CCFv3.swc,8894.325,6112.45,1561.05,TR,TR
SEU-ALLEN_local_18866_24051_9729_6760_CCFv3.swc,8247.8,4675.2,1712.425,CA1,CA1
SEU-ALLEN_local_18866_24056_12233_5788_CCFv3.swc,7110.9,6323.525,1529.25,PIR,PIR
SEU-ALLEN_local_18866_24058_6093_8207_CCFv3.swc,9942.675,2446.15,1555.725,VISpor,VISpor1
SEU-ALLEN_local_18866_24073_11179_5239_CCFv3.swc,6281.825,5907.35,1534.425,PIR,PIR
SEU-ALLEN_local_18866_24082_9453_6785_CCFv3.swc,8261.825,4525.85,1711.575,CA1,CA1
SEU-ALLEN_local_18866_24084_12329_5864_CCFv3.swc,7220.05,6355.35,1514.025,PIR,PIR
SEU-ALLEN_local_18866_24108_9712_6744_CCFv3.swc,8224.575,4666.975,1683.75,CA1,CA1
SEU-ALLEN_local_18866_24140_8271_6176_CCFv3.swc,7390.6,4034.85,1792.275,fiber tracts,ec
SEU-ALLEN_local_18866_24146_9776_6878_CCFv3.swc,8409.675,4683.525,1639.3,CA1,CA1
SEU-ALLEN_local_18866_24150_8777_7412_CCFv3.swc,9039.55,4043.65,1589.275,ProS,ProS
SEU-ALLEN_local_18866_24176_6793_8237_CCFv3.swc,10010.875,2839.6,1486.025,VISpor,VISpor2/3
SEU-ALLEN_local_18866_24179_9358_6824_CCFv3.swc,8307.0,4467.225,1658.0,CA1,CA1
SEU-ALLEN_local_18866_24198_12428_6756_CCFv3.swc,8440.125,6183.95,1464.3,TR,TR
SEU-ALLEN_local_18866_24212_12841_6594_CCFv3.swc,8244.45,6458.425,1441.225,PIR,PIR
SEU-ALLEN_local_18866_24218_9850_7016_CCFv3.swc,8600.125,4704.175,1571.475,fiber tracts,ec
SEU-ALLEN_local_18866_24233_11723_5601_CCFv3.swc,6818.0,6097.975,1447.6,PIR,PIR
SEU-ALLEN_local_18866_24234_11006_5352_CCFv3.swc,6423.65,5763.125,1472.875,PIR,PIR
SEU-ALLEN_local_18866_24236_9935_7093_CCFv3.swc,8709.8,4740.95,1542.5,fiber tracts,ec
SEU-ALLEN_local_18866_24238_9935_7000_CCFv3.swc,8585.15,4753.825,1557.075,fiber tracts,ec
SEU-ALLEN_local_18866_24240_6669_8225_CCFv3.swc,9989.051,2771.175,1454.875,VISpor,VISpor1
SEU-ALLEN_local_18866_24244_9025_6791_CCFv3.swc,8238.375,4298.575,1643.075,CA1,CA1
SEU-ALLEN_local_18866_24378_12387_6552_CCFv3.swc,8157.2,6212.0,1369.9,PIR,PIR
SEU-ALLEN_local_18866_24398_9321_7033_CCFv3.swc,8581.05,4402.4,1502.525,CA1,CA1
SEU-ALLEN_local_18866_24413_8379_7186_CCFv3.swc,8711.925,3867.15,1509.825,CA1,CA1
SEU-ALLEN_local_18866_24423_12357_6536_CCFv3.swc,8132.775,6200.425,1346.3,PIR,PIR
SEU-ALLEN_local_18866_24474_12305_6562_CCFv3.swc,8163.95,6166.3,1320.15,PIR,PIR
SEU-ALLEN_local_18866_24500_11849_6066_CCFv3.swc,7458.375,6024.85,1318.475,PIR,PIR
SEU-ALLEN_local_18866_24585_6476_8135_CCFv3.swc,9854.025,2673.8,1280.2,VISpor,VISpor1
SEU-ALLEN_local_18866_24586_6641_8144_CCFv3.swc,9873.75,2765.475,1278.075,VISpor,VISpor1
SEU-ALLEN_local_18866_24605_11527_5956_CCFv3.swc,7284.975,5870.4,1272.475,PIR,PIR
SEU-ALLEN_local_18866_24657_11740_6420_CCFv3.swc,7929.4,5870.8,1243.175,PIR,PIR
SEU-ALLEN_local_18866_24676_7207_8147_CCFv3.swc,9906.726,3083.45,1220.8,VISpor,VISpor1
SEU-ALLEN_local_18866_24684_10119_6216_CCFv3.swc,7529.4,4956.725,1326.35,PERI,PERI5
SEU-ALLEN_local_18866_24708_6299_7946_CCFv3.swc,9584.649,2604.575,1230.2,VISpor,VISpor1
SEU-ALLEN_local_18866_24782_6215_7872_CCFv3.swc,9476.675,2568.8,1196.225,VISpor,VISpor1
SEU-ALLEN_local_18866_24879_6437_7893_CCFv3.swc,9517.1,2688.675,1143.1,VISpor,VISpor1
SEU-ALLEN_local_18866_24892_10424_5899_CCFv3.swc,7124.275,5253.625,1176.85,ENTl,ENTl3
